 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
   3.53100 ,     0.682653496964806E+01 ,    -0.112271566631238E+02 ,    -0.565071859357550E+01 ,     0.668507144135115E+01 ,     0.373426624790220E+01 ,    -0.146482069843667E+01 , 
   3.55100 ,     0.801651539281290E+01 ,    -0.132464890149093E+02 ,    -0.558310786096923E+01 ,     0.784547784291372E+01 ,     0.429815149972220E+01 ,    -0.103100739616600E+01 , 
   3.57100 ,     0.876379171304981E+01 ,    -0.149478042460822E+02 ,    -0.526905782562305E+01 ,     0.857150077403562E+01 ,     0.475022351385223E+01 ,    -0.580486484927511E+00 , 
   3.59100 ,     0.902564171349121E+01 ,    -0.162085804732373E+02 ,    -0.475584440642591E+01 ,     0.882199081591454E+01 ,     0.505618646042917E+01 ,    -0.158401632568193E+00 , 
   3.61100 ,     0.879874549334483E+01 ,    -0.169236219789067E+02 ,    -0.410283392546280E+01 ,     0.859443432229763E+01 ,     0.518996649314792E+01 ,     0.195075333207169E+00 , 
   3.63100 ,     0.811929493848490E+01 ,    -0.170138026391753E+02 ,    -0.337644241470305E+01 ,     0.792497311004476E+01 ,     0.513523106309602E+01 ,     0.448095594227123E+00 , 
   3.65100 ,     0.705970904722701E+01 ,    -0.164332250472462E+02 ,    -0.264467440932576E+01 ,     0.688510261373096E+01 ,     0.488630432015553E+01 ,     0.579646970869705E+00 , 
   3.67100 ,     0.572225335086535E+01 ,    -0.151741508511486E+02 ,    -0.197168722815622E+01 ,     0.557535018563285E+01 ,     0.444843050752205E+01 ,     0.581035143520103E+00 , 
   3.69100 ,     0.423012821095809E+01 ,    -0.132692299142240E+02 ,    -0.141281803121153E+01 ,     0.411649508785455E+01 ,     0.383737864203382E+01 ,     0.456230934316291E+00 , 
   3.71100 ,     0.271680647896124E+01 ,    -0.107907723021767E+02 ,    -0.101046650222798E+01 ,     0.263910088598982E+01 ,     0.307842295447900E+01 ,     0.221082140695905E+00 , 
   3.73100 ,     0.131454753842696E+01 ,    -0.784704928812698E+01 ,    -0.791149773349494E+00 ,     0.127227167185074E+01 ,     0.220477188135957E+01 ,    -0.985135011546209E-01 , 
   3.75100 ,     0.143079963306005E+00 ,    -0.457585652732307E+01 ,    -0.763944758468765E+00 ,     0.132604199223945E+00 ,     0.125555143586332E+01 ,    -0.469289800720514E+00 , 
   3.77100 ,    -0.700576057029488E+00 ,    -0.113580263614453E+01 ,    -0.920415027521938E+00 ,    -0.685715931087160E+00 ,     0.273474520897372E+00 ,    -0.853893310869047E+00 , 
   3.79100 ,    -0.115028018863902E+01 ,     0.230402071550846E+01 ,    -0.123599470972432E+01 ,    -0.111883159743158E+01 ,    -0.697655318876400E+00 ,    -0.121446239833918E+01 , 
   3.81100 ,    -0.117624971642893E+01 ,     0.557519259459244E+01 ,    -0.167268112687707E+01 ,    -0.113848007441532E+01 ,    -0.161544997082321E+01 ,    -0.151618205435781E+01 , 
   3.83100 ,    -0.787392524464593E+00 ,     0.852107420442302E+01 ,    -0.218278100731249E+01 ,    -0.754175903370770E+00 ,    -0.244129962450979E+01 ,    -0.173050010365484E+01 , 
   3.85100 ,    -0.303175596323148E-01 ,     0.110070133481053E+02 ,    -0.271337105859136E+01 ,    -0.121473965641083E-01 ,    -0.314245166248229E+01 ,    -0.183772520625718E+01 , 
   3.87100 ,     0.101486875622190E+01 ,     0.129288526192717E+02 ,    -0.321107924589283E+01 ,     0.100885673529370E+01 ,    -0.369368560145635E+01 ,    -0.182878531799810E+01 , 
   3.89100 ,     0.224159747015130E+01 ,     0.142190942288747E+02 ,    -0.362677264572392E+01 ,     0.220450712451455E+01 ,    -0.407849195732804E+01 ,    -0.170600172618972E+01 , 
   3.91100 ,     0.352608196808405E+01 ,     0.148502712478186E+02 ,    -0.391975262930590E+01 ,     0.345396502517026E+01 ,    -0.428969586907614E+01 ,    -0.148282158761313E+01 , 
   3.93100 ,     0.473796830656665E+01 ,     0.148353092635042E+02 ,    -0.406110677483367E+01 ,     0.463029421927770E+01 ,    -0.432950220421473E+01 ,    -0.118254338642178E+01 , 
   3.95100 ,     0.575147437268219E+01 ,     0.142249134135294E+02 ,    -0.403594485167735E+01 ,     0.561131635196412E+01 ,    -0.420897536365532E+01 ,    -0.836157021744574E+00 , 
   3.97100 ,     0.645606880475315E+01 ,     0.131022614004233E+02 ,    -0.384434653670596E+01 ,     0.628998433277307E+01 ,    -0.394700181068353E+01 ,    -0.479495923979402E+00 , 
   3.99100 ,     0.676578978861876E+01 ,     0.115755018538109E+02 ,    -0.350096242637316E+01 ,     0.658339988061090E+01 ,    -0.356881433536986E+01 ,    -0.149956374151320E+00 , 
   4.01100 ,     0.662642945441795E+01 ,     0.976873020063502E+01 ,    -0.303332751082706E+01 ,     0.643972691959263E+01 ,    -0.310418239095483E+01 ,     0.116925635759224E+00 , 
   4.03100 ,     0.601999991648229E+01 ,     0.781222612811787E+01 ,    -0.247905744294614E+01 ,     0.584244059985205E+01 ,    -0.258539105670553E+01 ,     0.290739822300225E+00 , 
   4.05100 ,     0.496613486807162E+01 ,     0.583277841010923E+01 ,    -0.188219315330778E+01 ,     0.481158523385470E+01 ,    -0.204514131916206E+01 ,     0.349025132919856E+00 , 
   4.07100 ,     0.352034502630092E+01 ,     0.394489132414027E+01 ,    -0.128903055557188E+01 ,     0.340197272468270E+01 ,    -0.151450596658008E+01 ,     0.279407359288794E+00 , 
   4.09100 ,     0.176931357431975E+01 ,     0.224356576069701E+01 ,    -0.743813303258592E+00 ,     0.169851358704383E+01 ,    -0.102106853959721E+01 ,     0.808674471539621E-01 , 
   4.11100 ,    -0.176333967042347E+00 ,     0.799187357407300E+00 ,    -0.284674471637817E+00 ,    -0.190886980488591E+00 ,    -0.587358071335961E+00 ,    -0.235967218940490E+00 , 
   4.13100 ,    -0.219114331744715E+01 ,    -0.345151110755462E+00 ,     0.598127802546298E-01 ,    -0.214423566282337E+01 ,    -0.229670848940669E+00 ,    -0.649532154293175E+00 , 
   4.15100 ,    -0.414503648638873E+01 ,    -0.117379602245354E+01 ,     0.273172568925513E+00 ,    -0.403538512778441E+01 ,     0.426564002723241E-01 ,    -0.112897399681304E+01 , 
   4.17100 ,    -0.591373628845873E+01 ,    -0.169628461190192E+01 ,     0.352431778007788E+00 ,    -0.574414617830910E+01 ,     0.227487884635773E+00 ,    -0.163659657139762E+01 , 
   4.19100 ,    -0.738853392905733E+01 ,    -0.194305459016689E+01 ,     0.308275542014627E+00 ,    -0.716572782946775E+01 ,     0.329642663724658E+00 ,    -0.213089713108933E+01 , 
   4.21100 ,    -0.848459370972782E+01 ,    -0.195964212591302E+01 ,     0.163945981576272E+00 ,    -0.821872711155114E+01 ,     0.360190641478020E+00 ,    -0.256993666046889E+01 , 
   4.23100 ,    -0.914712694231739E+01 ,    -0.180002251740478E+01 ,    -0.470112775017311E-01 ,    -0.885102752042266E+01 ,     0.335349319879232E+00 ,    -0.291476173746070E+01 , 
   4.25100 ,    -0.935495984391661E+01 ,    -0.151980668789172E+01 ,    -0.283946834271674E+00 ,    -0.904315445790974E+01 ,     0.275064911522567E+00 ,    -0.313259309767902E+01 , 
   4.27100 ,    -0.912125005392216E+01 ,    -0.116999546131793E+01 ,    -0.502964731192386E+00 ,    -0.880886054268790E+01 ,     0.201380556236793E+00 ,    -0.319951765464497E+01 , 
   4.29100 ,    -0.849135309326136E+01 ,    -0.791914162979817E+00 ,    -0.661091380775240E+00 ,    -0.819295340364420E+01 ,     0.136706596243650E+00 ,    -0.310246420416981E+01 , 
   4.31100 ,    -0.753808208616422E+01 ,    -0.413810640623509E+00 ,    -0.720384022077097E+00 ,    -0.726661260599366E+01 ,     0.102112407683539E+00 ,    -0.284030447010134E+01 , 
   4.33100 ,    -0.635482066768399E+01 ,    -0.494142140219309E-01 ,    -0.651612905130289E+00 ,    -0.612065067992973E+01 ,     0.115755921682269E+00 ,    -0.242399515688696E+01 , 
   4.35100 ,    -0.504712203642632E+01 ,     0.301460366864408E+00 ,    -0.437189832228354E+00 ,    -0.485733837910254E+01 ,     0.191555956869290E+00 ,    -0.187575689681803E+01 , 
   4.37100 ,    -0.372354249394759E+01 ,     0.650400162251934E+00 ,    -0.730826542841352E-01 ,    -0.358152289777862E+01 ,     0.338194579192883E+00 ,    -0.122736560987120E+01 , 
   4.39100 ,    -0.248650668477959E+01 ,     0.101631414624747E+01 ,     0.430455164805471E+00 ,    -0.239181156586134E+01 ,     0.558513102967557E+00 ,    -0.517704163058012E+00 , 
   4.41100 ,    -0.142398116830625E+01 ,     0.142029812401783E+01 ,     0.104940667835028E+01 ,    -0.137257002679952E+01 ,     0.849337623744026E+00 ,     0.210218646994001E+00 , 
   4.43100 ,    -0.602646031336551E+00 ,     0.188007446858186E+01 ,     0.174772248585721E+01 ,    -0.587396464509609E+00 ,     0.120173998197600E+01 ,     0.912533639928071E+00 , 
   4.45100 ,    -0.631097870085146E-01 ,     0.240469038530947E+01 ,     0.248011248119588E+01 ,    -0.745909321823568E-01 ,     0.160170981191894E+01 ,     0.154779326782651E+01 , 
   4.47100 ,     0.182475582190343E+00 ,     0.299014176246367E+01 ,     0.319565812859854E+01 ,     0.155045301996961E+00 ,     0.203118488045835E+01 ,     0.208000472465611E+01 , 
   4.49100 ,     0.150257728472410E+00 ,     0.361650342480645E+01 ,     0.384193441906864E+01 ,     0.117954446528172E+00 ,     0.246936221049199E+01 ,     0.248117350323403E+01 , 
   4.51100 ,    -0.117933763389041E+00 ,     0.424699829330079E+01 ,     0.436928743436988E+01 ,    -0.144799841504368E+00 ,     0.289419322306734E+01 ,     0.273316114832892E+01 , 
   4.53100 ,    -0.559373919214153E+00 ,     0.482924121099050E+01 ,     0.473490129348125E+01 ,    -0.572229331211236E+00 ,     0.328395367684086E+01 ,     0.282872100510163E+01 , 
   4.55100 ,    -0.109692474971192E+01 ,     0.529866657527570E+01 ,     0.490630807834750E+01 ,    -0.108972829926311E+01 ,     0.361877443359604E+01 ,     0.277164620150504E+01 , 
   4.57100 ,    -0.164660436194561E+01 ,     0.558391418832641E+01 ,     0.486404422488736E+01 ,    -0.161639762903750E+01 ,     0.388202241040411E+01 ,     0.257603886445749E+01 , 
   4.59100 ,    -0.212555347066441E+01 ,     0.561372786920846E+01 ,     0.460323228652410E+01 ,    -0.207271862134432E+01 ,     0.406143230662902E+01 ,     0.226478230798999E+01 , 
   4.61100 ,    -0.245969137640474E+01 ,     0.532473837707632E+01 ,     0.413396117845136E+01 ,    -0.238789478832436E+01 ,     0.414990807136080E+01 ,     0.186736256351324E+01 , 
   4.63100 ,    -0.259039685479537E+01 ,     0.466937503514036E+01 ,     0.348044262539287E+01 ,    -0.250622513075832E+01 ,     0.414593733935070E+01 ,     0.141723683453915E+01 , 
   4.65100 ,    -0.247964967571678E+01 ,     0.362309318307606E+01 ,     0.267902732777492E+01 ,    -0.239197203771133E+01 ,     0.405359050756406E+01 ,     0.948980145232974E+00 , 
   4.67100 ,    -0.211321571183933E+01 ,     0.219012496929648E+01 ,     0.177526204239381E+01 ,    -0.203233112281016E+01 ,     0.388210672142738E+01 ,     0.495455046538318E+00 , 
   4.69100 ,    -0.150163898273338E+01 ,     0.407059604187377E+00 ,     0.820249821261781E+00 ,    -0.143828547532186E+01 ,     0.364509957673833E+01 ,     0.852419114758761E-01 , 
   4.71100 ,    -0.679001085657008E+00 ,    -0.165627075940651E+01 ,    -0.133366942327655E+00 ,    -0.643316993579272E+00 ,     0.335944358096358E+01 ,    -0.259459960637844E+00 , 
   4.73100 ,     0.300395259808089E+00 ,    -0.389889555608135E+01 ,    -0.103545213190685E+01 ,     0.299864248780888E+00 ,     0.304392625566869E+01 ,    -0.524294879444435E+00 , 
   4.75100 ,     0.136708348954347E+01 ,    -0.619383069636752E+01 ,    -0.184210364507351E+01 ,     0.132424167658223E+01 ,     0.271776839661530E+01 ,    -0.703469355273284E+00 , 
   4.77100 ,     0.244275102141361E+01 ,    -0.839597293634608E+01 ,    -0.251874914828767E+01 ,     0.235459677295869E+01 ,     0.239912507371796E+01 ,    -0.799685307313182E+00 , 
   4.79100 ,     0.344723724784665E+01 ,    -0.103522428652684E+02 ,    -0.304235555604306E+01 ,     0.331423515963281E+01 ,     0.210368163215953E+01 ,    -0.823315016992975E+00 , 
   4.81100 ,     0.430558408348905E+01 ,    -0.119132217937750E+02 ,    -0.340257961469273E+01 ,     0.413173080274159E+01 ,     0.184345205146879E+01 ,    -0.790910073869304E+00 , 
   4.83100 ,     0.495452009976897E+01 ,    -0.129453527878014E+02 ,    -0.360178310381353E+01 ,     0.474709663275274E+01 ,     0.162587198058077E+01 ,    -0.723192725268843E+00 , 
   4.85100 ,     0.534782183080991E+01 ,    -0.133426778244295E+02 ,    -0.365393811348762E+01 ,     0.511685303421157E+01 ,     0.145325666628842E+01 ,    -0.642720579476313E+00 , 
   4.87100 ,     0.546010565957862E+01 ,    -0.130370730265167E+02 ,    -0.358254650098221E+01 ,     0.521757362310294E+01 ,     0.132266645357541E+01 ,    -0.571441073559888E+00 , 
   4.89100 ,     0.528875015487716E+01 ,    -0.120060259875560E+02 ,    -0.341778420648738E+01 ,     0.504763002184781E+01 ,     0.122619161712906E+01 ,    -0.528358545755902E+00 , 
   4.91100 ,     0.485381821471578E+01 ,    -0.102771689794295E+02 ,    -0.319314796925298E+01 ,     0.462702072559658E+01 ,     0.115163632342675E+01 ,    -0.527523837684409E+00 , 
   4.93100 ,     0.419602554386803E+01 ,    -0.792902703342112E+01 ,    -0.294192328558779E+01 ,     0.399533883953366E+01 ,     0.108355096514686E+01 ,    -0.576525433392500E+00 , 
   4.95100 ,     0.337297117838659E+01 ,    -0.508774115387580E+01 ,    -0.269380465346315E+01 ,     0.320809444998573E+01 ,     0.100453531107420E+01 ,    -0.675615077833904E+00 , 
   4.97100 ,     0.245399233803182E+01 ,    -0.191985945758193E+01 ,    -0.247198133716456E+01 ,     0.233174577425485E+01 ,     0.896713959703022E+00 ,    -0.817543721892722E+00 , 
   4.99100 ,     0.151411751740728E+01 ,     0.137837534919244E+01 ,    -0.229095583109683E+01 ,     0.143789742201554E+01 ,     0.743272118240513E+00 ,    -0.988120523266876E+00 , 
   5.01100 ,     0.627659437558688E+00 ,     0.459450416718124E+01 ,    -0.215529219720565E+01 ,     0.597185774100226E+00 ,     0.529934820973786E+00 ,    -0.116744395987285E+01 , 
   5.03100 ,    -0.137991650865436E+00 ,     0.751510137422961E+01 ,    -0.205940391722249E+01 ,    -0.126613747689101E+00 ,     0.246276757072421E+00 ,    -0.133169534179695E+01 , 
   5.05100 ,    -0.727844315150401E+00 ,     0.994162339276939E+01 ,    -0.198839380880915E+01 ,    -0.681755046708712E+00 ,    -0.113237400483789E+00 ,    -0.145533612251797E+01 , 
   5.07100 ,    -0.110359796808852E+01 ,     0.117055983162570E+02 ,    -0.191986070413769E+01 ,    -0.103253826891134E+01 ,    -0.548561869535497E+00 ,    -0.151351550212056E+01 , 
   5.09100 ,    -0.124641042109744E+01 ,     0.126819180750563E+02 ,    -0.182649782217641E+01 ,    -0.116185898603483E+01 ,    -0.105378105049702E+01 ,    -0.148447674740088E+01 , 
   5.11100 ,    -0.115794152400952E+01 ,     0.127991182132639E+02 ,    -0.167923417374089E+01 ,    -0.107210895889281E+01 ,    -0.161724595094216E+01 ,    -0.135175082999640E+01 , 
   5.13100 ,    -0.859628064892536E+00 ,     0.120457501178807E+02 ,    -0.145061954084181E+01 ,    -0.784395659317467E+00 ,    -0.222212635540551E+01 ,    -0.110594424487493E+01 , 
   5.15100 ,    -0.390299692152630E+00 ,     0.104722497859225E+02 ,    -0.111813012742050E+01 ,    -0.336194547980912E+00 ,    -0.284733817225724E+01 ,    -0.745962525217158E+00 , 
   5.17100 ,     0.197613399356289E+00 ,     0.818806213187965E+01 ,    -0.667077980664086E+00 ,     0.222319008953176E+00 ,    -0.346877758170350E+01 ,    -0.279558949115242E+00 , 
   5.19100 ,     0.842914964730824E+00 ,     0.535416147753230E+01 ,    -0.928421765516667E-01 ,     0.832903682951956E+00 ,    -0.406077134519593E+01 ,     0.276844928830575E+00 , 
   5.21100 ,     0.148107318875393E+01 ,     0.217148555105631E+01 ,     0.597799597600175E+00 ,     0.143442394775569E+01 ,    -0.459763763138052E+01 ,     0.899058896046060E+00 , 
   5.23100 ,     0.204976212637022E+01 ,    -0.113385966643552E+01 ,     0.138637950258516E+01 ,     0.196809774542159E+01 ,    -0.505524508411481E+01 ,     0.155667539773395E+01 , 
   5.25100 ,     0.249403392593425E+01 ,    -0.432749261154567E+01 ,     0.224353454249876E+01 ,     0.238236582310696E+01 ,    -0.541246003201641E+01 ,     0.221514972066891E+01 , 
   5.27100 ,     0.277068858612255E+01 ,    -0.718442995076324E+01 ,     0.313083606322842E+01 ,     0.263697594863775E+01 ,    -0.565238242180697E+01 ,     0.283824241974528E+01 , 
   5.29100 ,     0.285149172993578E+01 ,    -0.950614652463662E+01 ,     0.400350745916084E+01 ,     0.270595709383841E+01 ,    -0.576328925933460E+01 ,     0.339062773828184E+01 , 
   5.31100 ,     0.272500299494612E+01 ,    -0.111356616547219E+02 ,     0.481380225616074E+01 ,     0.257926676378560E+01 ,    -0.573922846336050E+01 ,     0.384045868420236E+01 , 
   5.33100 ,     0.239690740170069E+01 ,    -0.119694393976823E+02 ,     0.551475325231546E+01 ,     0.226301859291999E+01 ,    -0.558023400761911E+01 ,     0.416168381627927E+01 , 
   5.35100 ,     0.188887743258589E+01 ,    -0.119651385735094E+02 ,     0.606396749575030E+01 ,     0.177832562674960E+01 ,    -0.529216268305128E+01 ,     0.433593213293465E+01 , 
   5.37100 ,     0.123612229531386E+01 ,    -0.111445777158459E+02 ,     0.642713481256487E+01 ,     0.115891577476003E+01 ,    -0.488618130144374E+01 ,     0.435381878657587E+01 , 
   5.39100 ,     0.483891625085215E+00 ,    -0.959166371369592E+01 ,     0.658094004881579E+01 ,     0.447779122673575E+00 ,    -0.437795835164796E+01 ,     0.421557247658230E+01 , 
   5.41100 ,    -0.316715738708890E+00 ,    -0.744543931524893E+01 ,     0.651511921106804E+01 ,    -0.306816619931820E+00 ,    -0.378663399787451E+01 ,     0.393094115663097E+01 , 
   5.43100 ,    -0.111323801769828E+01 ,    -0.488880022762283E+01 ,     0.623347288032088E+01 ,    -0.105556241414955E+01 ,    -0.313365535505260E+01 ,     0.351839138643789E+01 , 
   5.45100 ,    -0.185622029742583E+01 ,    -0.213378439093228E+01 ,     0.575374017562062E+01 ,    -0.175220771600753E+01 ,    -0.244156928599360E+01 ,     0.300367333763856E+01 , 
   5.47100 ,    -0.250308237957835E+01 ,     0.595385223907204E+00 ,     0.510633521625537E+01 ,    -0.235716299108520E+01 ,    -0.173286232684128E+01 ,     0.241787343434534E+01 , 
   5.49100 ,    -0.302115945218122E+01 ,     0.308014057997282E+01 ,     0.433204676087097E+01 ,    -0.284030341862076E+01 ,    -0.102892725035851E+01 ,     0.179511580303567E+01 , 
   5.51100 ,    -0.338967842689778E+01 ,     0.512485694975629E+01 ,     0.347889177497925E+01 ,    -0.318275727829291E+01 ,    -0.349219360375383E+00 ,     0.117009901808651E+01 , 
   5.53100 ,    -0.360053990444324E+01 ,     0.657220242742753E+01 ,     0.259838715650042E+01 ,    -0.337756467637785E+01 ,     0.289355444777016E+00 ,     0.575664164961049E+00 , 
   5.55100 ,    -0.365789155374621E+01 ,     0.731532223765807E+01 ,     0.174155427099879E+01 ,    -0.342920175799277E+01 ,     0.872802433755397E+00 ,     0.405834655171614E-01 , 
   5.57100 ,    -0.357659235171714E+01 ,     0.730589289133604E+01 ,     0.954993900435364E+00 ,    -0.335207209306104E+01 ,     0.139015517594178E+01 ,    -0.412263534918364E+00 , 
   5.59100 ,    -0.337976819456828E+01 ,     0.655742127769078E+01 ,     0.277362712040265E+00 ,    -0.316816075139843E+01 ,     0.183337563204685E+01 ,    -0.767194793234521E+00 , 
   5.61100 ,    -0.309573880757447E+01 ,     0.514355409380524E+01 ,    -0.263452968585124E+00 ,    -0.290411932263604E+01 ,     0.219708289220797E+01 ,    -0.101642585510834E+01 , 
