 Q (1/Ang),S-S  ,S-F  ,F-F  
  21.93031 ,     0.719373827147465E-02 ,     0.156859092955509E-01 ,    -0.238700695693423E-01 , 
  21.95031 ,     0.952015083638662E-02 ,     0.124167447038460E-01 ,    -0.238949152556423E-01 , 
  21.97031 ,     0.114740598570674E-01 ,     0.916942187373128E-02 ,    -0.239423909535024E-01 , 
  21.99031 ,     0.129713862859911E-01 ,     0.596915559971703E-02 ,    -0.240093181398022E-01 , 
  22.01031 ,     0.139416663107021E-01 ,     0.284000231985481E-02 ,    -0.240912914114950E-01 , 
  22.03032 ,     0.143305234295477E-01 ,    -0.197060635000688E-03 ,    -0.241829510866937E-01 , 
  22.05032 ,     0.141011496896394E-01 ,    -0.311848907564942E-02 ,    -0.242780373099274E-01 , 
  22.07032 ,     0.132369363708553E-01 ,    -0.590761558208201E-02 ,    -0.243699216284845E-01 , 
  22.09032 ,     0.117412408480910E-01 ,    -0.854877721498110E-02 ,    -0.244516779871929E-01 , 
  22.11032 ,     0.963798806032504E-02 ,    -0.110290500072791E-01 ,    -0.245163719823480E-01 , 
  22.13032 ,     0.697131162529023E-02 ,    -0.133383722192709E-01 ,    -0.245572911307657E-01 , 
  22.15032 ,     0.380458371600439E-02 ,    -0.154695997078354E-01 ,    -0.245681530527296E-01 , 
  22.17032 ,     0.218857234503021E-03 ,    -0.174184956468603E-01 ,    -0.245432855084652E-01 , 
  22.19032 ,    -0.368923887835819E-02 ,    -0.191836585553002E-01 ,    -0.244777733348218E-01 , 
  22.21032 ,    -0.781009418633259E-02 ,    -0.207663941264225E-01 ,    -0.243675685805814E-01 , 
  22.23032 ,    -0.120241295733053E-01 ,    -0.221705376644690E-01 ,    -0.242095614933147E-01 , 
  22.25032 ,    -0.162051442041897E-01 ,    -0.234022349884835E-01 ,    -0.240016114230044E-01 , 
  22.27032 ,    -0.202239023490232E-01 ,    -0.244696904316818E-01 ,    -0.237425381311638E-01 , 
  22.29032 ,    -0.239518583189740E-01 ,    -0.253828910321543E-01 ,    -0.234320753821566E-01 , 
  22.31032 ,    -0.272649131995259E-01 ,    -0.261533161705372E-01 ,    -0.230707900004927E-01 , 
  22.33032 ,    -0.300470955436086E-01 ,    -0.267936417660639E-01 ,    -0.226599707614457E-01 , 
  22.35032 ,    -0.321940597544041E-01 ,    -0.273174477075052E-01 ,    -0.222014925039217E-01 , 
  22.37032 ,    -0.336163005032176E-01 ,    -0.277389364923450E-01 ,    -0.216976616810565E-01 , 
  22.39032 ,    -0.342419890645837E-01 ,    -0.280726701070082E-01 ,    -0.211510501687683E-01 , 
  22.41032 ,    -0.340193476969484E-01 ,    -0.283333310411472E-01 ,    -0.205643245160898E-01 , 
  22.43032 ,    -0.329184908638484E-01 ,    -0.285355120339073E-01 ,    -0.199400779319141E-01 , 
  22.45033 ,    -0.309314644066782E-01 ,    -0.286936080574337E-01 ,    -0.192803340109270E-01 , 
  22.47033 ,    -0.280772913112261E-01 ,    -0.288213786959216E-01 ,    -0.185877416662182E-01 , 
  22.49033 ,    -0.243959702193837E-01 ,    -0.289323010123695E-01 ,    -0.178634766246974E-01 , 
  22.51033 ,    -0.199513196418654E-01 ,    -0.290391618204732E-01 ,    -0.171084532863610E-01 , 
  22.53033 ,    -0.148288759212299E-01 ,    -0.291540990287407E-01 ,    -0.163229451919654E-01 , 
  22.55033 ,    -0.913395307866785E-02 ,    -0.292885808615901E-01 ,    -0.155065618838694E-01 , 
  22.57033 ,    -0.298914169258774E-02 ,    -0.294534072198011E-01 ,    -0.146582627858066E-01 , 
  22.59033 ,     0.346868800337355E-02 ,    -0.296587278050631E-01 ,    -0.137764084489375E-01 , 
  22.61033 ,     0.100917995756997E-01 ,    -0.299140711053154E-01 ,    -0.128588481069715E-01 , 
  22.63033 ,     0.167253293266647E-01 ,    -0.302283780685723E-01 ,    -0.119030411004062E-01 , 
  22.65033 ,     0.232112503188230E-01 ,    -0.306100342905376E-01 ,    -0.109062084155560E-01 , 
  22.67033 ,     0.293924545673215E-01 ,    -0.310668948039328E-01 ,    -0.986550938266023E-02 , 
  22.69033 ,     0.351168429211316E-01 ,    -0.316062960741230E-01 ,    -0.877823753021150E-02 , 
  22.71033 ,     0.402413116665589E-01 ,    -0.322350505564434E-01 ,    -0.764202873625022E-02 , 
  22.73033 ,     0.446355274806240E-01 ,    -0.329594201275833E-01 ,    -0.645507418233049E-02 , 
  22.75033 ,     0.481853879632770E-01 ,    -0.337850658310891E-01 ,    -0.521633022588225E-02 , 
  22.77033 ,     0.507960734264627E-01 ,    -0.347169726341159E-01 ,    -0.392571717771838E-02 , 
  22.79033 ,     0.523946066758203E-01 ,    -0.357593492328454E-01 ,    -0.258429911115449E-02 , 
  22.81033 ,     0.529318508753391E-01 ,    -0.369155043181957E-01 ,    -0.119443723671888E-02 , 
  22.83033 ,     0.523838908611130E-01 ,    -0.381877020708261E-01 ,     0.240089957800518E-03 , 
  22.85033 ,     0.507527600390465E-01 ,    -0.395770009442617E-01 ,     0.171400569610931E-02 , 
  22.87033 ,     0.480664927935293E-01 ,    -0.410830809686102E-01 ,     0.322049780441253E-02 , 
  22.89034 ,     0.443764180668607E-01 ,    -0.427049045269888E-01 ,     0.475199882793302E-02 , 
  22.91034 ,     0.397637672835702E-01 ,    -0.444372398494276E-01 ,     0.629717082083867E-02 , 
  22.93034 ,     0.343266418961351E-01 ,    -0.462753600368972E-01 ,     0.784561450877982E-02 , 
  22.95034 ,     0.281844434166262E-01 ,    -0.482117077206028E-01 ,     0.938497303822998E-02 , 
  22.97034 ,     0.214732841057429E-01 ,    -0.502365531846922E-01 ,     0.109018964481311E-01 , 
  22.99034 ,     0.143425698819280E-01 ,    -0.523379035785370E-01 ,     0.123822878864595E-01 , 
  23.01034 ,     0.695124783174466E-02 ,    -0.545014524052712E-01 ,     0.138115859391300E-01 , 
  23.03034 ,    -0.536181365316238E-03 ,    -0.567105756486405E-01 ,     0.151750760725348E-01 , 
  23.05034 ,    -0.795377979882855E-02 ,    -0.589463798249493E-01 ,     0.164582230803555E-01 , 
  23.07034 ,    -0.151383081200163E-01 ,    -0.611878059433281E-01 ,     0.176470155416975E-01 , 
  23.09034 ,    -0.219332713507697E-01 ,    -0.634117918621210E-01 ,     0.187283126722350E-01 , 
  23.11034 ,    -0.281927682241293E-01 ,    -0.655934938852969E-01 ,     0.196901836064831E-01 , 
  23.13034 ,    -0.337850433920206E-01 ,    -0.677065666991774E-01 ,     0.205222291026589E-01 , 
  23.15034 ,    -0.385956503731592E-01 ,    -0.697234989593965E-01 ,     0.212158759180772E-01 , 
  23.17034 ,    -0.425301441173815E-01 ,    -0.716160000560556E-01 ,     0.217646346595903E-01 , 
  23.19034 ,    -0.455162352153359E-01 ,    -0.733554318674559E-01 ,     0.221643127579772E-01 , 
  23.21034 ,    -0.475053527093734E-01 ,    -0.749132777143775E-01 ,     0.224131753262099E-01 , 
  23.23034 ,    -0.484735787406729E-01 ,    -0.762616392997055E-01 ,     0.225120480095975E-01 , 
  23.25034 ,    -0.484219354421964E-01 ,    -0.773737512097562E-01 ,     0.224643574837913E-01 , 
  23.27034 ,    -0.473760220779287E-01 ,    -0.782245016055691E-01 ,     0.222761069609082E-01 , 
  23.29034 ,    -0.453850179489425E-01 ,    -0.787909470789317E-01 ,     0.219557858757038E-01 , 
  23.31034 ,    -0.425200835537760E-01 ,    -0.790528093147565E-01 ,     0.215142147901630E-01 , 
  23.33035 ,    -0.388702060706649E-01 ,    -0.789928283733573E-01 ,     0.209640287809614E-01 , 
  23.35035 ,    -0.345472584940910E-01 ,    -0.785974671558648E-01 ,     0.203205590588411E-01 , 
  23.37035 ,    -0.296719157646322E-01 ,    -0.778571115585721E-01 ,     0.195998471336665E-01 , 
  23.39035 ,    -0.243772310353663E-01 ,    -0.767663258151143E-01 ,     0.188193308290788E-01 , 
  23.41035 ,    -0.188033784877148E-01 ,    -0.753241365292964E-01 ,     0.179971940514610E-01 , 
  23.43035 ,    -0.130938978931010E-01 ,    -0.735341843797144E-01 ,     0.171519424562708E-01 , 
  23.45035 ,    -0.739190646617090E-02 ,    -0.714047896524977E-01 ,     0.163019671296511E-01 , 
  23.47035 ,    -0.183638001441088E-02 ,    -0.689489280087266E-01 ,     0.154651079213829E-01 , 
  23.49035 ,     0.344139758899884E-02 ,    -0.661841150163664E-01 ,     0.146582282163703E-01 , 
  23.51035 ,     0.832112324359748E-02 ,    -0.631322001694589E-01 ,     0.138968127455942E-01 , 
  23.53035 ,     0.126964165694761E-01 ,    -0.598190733196658E-01 ,     0.131945995158609E-01 , 
  23.55035 ,     0.164773401798619E-01 ,    -0.562742885963090E-01 ,     0.125632560926898E-01 , 
  23.57035 ,     0.195924358553809E-01 ,    -0.525306129312860E-01 ,     0.120121093239333E-01 , 
  23.59035 ,     0.219902281423209E-01 ,    -0.486235081779160E-01 ,     0.115479361738775E-01 , 
  23.61035 ,     0.236401620255615E-01 ,    -0.445905574660317E-01 ,     0.111748216875629E-01 , 
  23.63035 ,     0.245329572076469E-01 ,    -0.404708478234347E-01 ,     0.108940882688893E-01 , 
  23.65035 ,     0.246803777119701E-01 ,    -0.363043221779380E-01 ,     0.107042984856200E-01 , 
  23.67035 ,     0.241144315687228E-01 ,    -0.321311146048455E-01 ,     0.106013315658146E-01 , 
  23.69035 ,     0.228860307948060E-01 ,    -0.279908830815454E-01 ,     0.105785316823732E-01 , 
  23.71035 ,     0.210631563210612E-01 ,    -0.239221540438015E-01 ,     0.106269240950805E-01 , 
  23.73035 ,     0.187285855626661E-01 ,    -0.199616927073756E-01 ,     0.107354932918394E-01 , 
  23.75035 ,     0.159772516248006E-01 ,    -0.161439124342690E-01 ,     0.108915154991481E-01 , 
  23.77036 ,     0.129117204466259E-01 ,    -0.124985620365422E-01 ,     0.110810369630990E-01 , 
  23.79036 ,     0.964534978719436E-02 ,    -0.905744977862232E-02 ,     0.112888893013369E-01 , 
  23.81036 ,     0.628976232087301E-02 ,    -0.584308605695327E-02 ,     0.114997047083754E-01 , 
  23.83036 ,     0.295760571512487E-02 ,    -0.287574887521399E-02 ,     0.116979917994640E-01 , 
  23.85036 ,    -0.242116609033111E-03 ,    -0.171374478305760E-03 ,     0.118686680671708E-01 , 
  23.87036 ,    -0.320709590440311E-02 ,     0.225859598813246E-02 ,     0.119974906249081E-01 , 
  23.89036 ,    -0.584452996838928E-02 ,     0.440728026211646E-02 ,     0.120714606633359E-01 , 
  23.91036 ,    -0.807362159780213E-02 ,     0.627232999120414E-02 ,     0.120791901901555E-01 , 
  23.93036 ,    -0.982769848246972E-02 ,     0.785581987494940E-02 ,     0.120112206807388E-01 , 
  23.95036 ,    -0.110559007967784E-01 ,     0.916405575884662E-02 ,     0.118602846255930E-01 , 
  23.97036 ,    -0.117243955049474E-01 ,     0.102073083053787E-01 ,     0.116215025827079E-01 , 
  23.99036 ,    -0.118170901327761E-01 ,     0.109994804434201E-01 ,     0.112925101823964E-01 , 
  24.01036 ,    -0.113358330806890E-01 ,     0.115577181189392E-01 ,     0.108735115368873E-01 , 
  24.03036 ,    -0.103001020534580E-01 ,     0.119019749067068E-01 ,     0.103672576191574E-01 , 
  24.05036 ,    -0.874619645385489E-02 ,     0.120545417724374E-01 ,     0.977895033451659E-02 , 
  24.07036 ,    -0.672596323490941E-02 ,     0.120395536846793E-01 ,     0.911607515190132E-02 , 
  24.09036 ,    -0.430509835492009E-02 ,     0.118824848626170E-01 ,     0.838816722755338E-02 , 
  24.11036 ,    -0.156107728953868E-02 ,     0.116096442161654E-01 ,     0.760651788170613E-02 , 
  24.13036 ,     0.141922227322468E-02 ,     0.112476820038333E-01 ,     0.678383002279981E-02 , 
  24.15036 ,     0.454213464651394E-02 ,     0.108231179260110E-01 ,     0.593383260286474E-02 , 
  24.17036 ,     0.770998065808686E-02 ,     0.103618998184237E-01 ,     0.507086538820572E-02 , 
  24.19036 ,     0.108239223711977E-01 ,     0.988900085098030E-02 ,     0.420944620589849E-02 , 
  24.21037 ,     0.137882446776490E-01 ,     0.942783798140897E-02 ,     0.336341680217696E-02 , 
  24.23037 ,     0.165072718650240E-01 ,     0.900088118573528E-02 ,     0.254719737655425E-02 , 
  24.25037 ,     0.188969408229132E-01 ,     0.862799946872892E-02 ,     0.177283049044980E-02 , 
  24.27037 ,     0.208811284318669E-01 ,     0.832720254862381E-02 ,     0.105131215329094E-02 , 
  24.29037 ,     0.223952694444480E-01 ,     0.811426105942973E-02 ,     0.391831503852411E-03 , 
  24.31037 ,     0.233880984806044E-01 ,     0.800261590102546E-02 ,    -0.198507887595688E-03 , 
  24.33037 ,     0.238229987447299E-01 ,     0.800333863922002E-02 ,    -0.714904691445812E-03 , 
  24.35037 ,     0.236789245218381E-01 ,     0.812513901173930E-02 ,    -0.115500792560632E-02 , 
  24.37037 ,     0.229508768762547E-01 ,     0.837441458116118E-02 ,    -0.151899193870042E-02 , 
  24.39037 ,     0.216499247572276E-01 ,     0.875533678111952E-02 ,    -0.180955582901266E-02 , 
  24.41037 ,     0.198027765483487E-01 ,     0.926996704435349E-02 ,    -0.203184705175899E-02 , 
