 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  23.40600 ,     0.127414237963135E+00 ,    -0.198155366781936E+01 ,     0.123702108547340E+01 ,     0.127414237963135E+00 ,     0.206393527481548E+00 ,     0.867152136303313E+00 , 
  23.42600 ,    -0.383280837138828E+00 ,    -0.132957903671764E+01 ,     0.112676028272303E+01 ,    -0.383280837138828E+00 ,     0.489775457896608E+00 ,     0.623413242769080E+00 , 
  23.44600 ,    -0.893005110227139E+00 ,    -0.596076865956166E+00 ,     0.960887038028061E+00 ,    -0.893005110227139E+00 ,     0.801829030337501E+00 ,     0.342922988609661E+00 , 
  23.46600 ,    -0.136947372039268E+01 ,     0.166540544425044E+00 ,     0.764557094449753E+00 ,    -0.136947372039268E+01 ,     0.111697048890963E+01 ,     0.532134895022760E-01 , 
  23.48600 ,    -0.178220517184680E+01 ,     0.903983092902141E+00 ,     0.564365968588707E+00 ,    -0.178220517184680E+01 ,     0.140835976020018E+01 ,    -0.217824411556462E+00 , 
  23.50600 ,    -0.210485847559545E+01 ,     0.156422509186443E+01 ,     0.385786498916566E+00 ,    -0.210485847559545E+01 ,     0.165020989950981E+01 ,    -0.444428492587440E+00 , 
  23.52600 ,    -0.231725550554399E+01 ,     0.210145156253317E+01 ,     0.250743096061889E+00 ,    -0.231725550554399E+01 ,     0.182001943326223E+01 ,    -0.605256437806739E+00 , 
  23.54600 ,    -0.240692579384728E+01 ,     0.247949322982022E+01 ,     0.175540326674623E+00 ,    -0.240692579384728E+01 ,     0.190053700427285E+01 ,    -0.685281713499346E+00 , 
  23.56600 ,    -0.237005005578427E+01 ,     0.267447739099668E+01 ,     0.169331762389618E+00 ,    -0.237005005578427E+01 ,     0.188129090988260E+01 ,    -0.677128843668346E+00 , 
  23.58600 ,    -0.221172784260879E+01 ,     0.267648679548386E+01 ,     0.233266819753397E+00 ,    -0.221172784260879E+01 ,     0.175955347972121E+01 ,    -0.581731401033997E+00 , 
  23.60600 ,    -0.194554978259813E+01 ,     0.249010058989068E+01 ,     0.360392803656994E+00 ,    -0.194554978259813E+01 ,     0.154065853577003E+01 ,    -0.408254725094716E+00 , 
  23.62600 ,    -0.159251131875799E+01 ,     0.213378338134485E+01 ,     0.536321846581491E+00 ,    -0.159251131875799E+01 ,     0.123764525518634E+01 ,    -0.173289208531670E+00 , 
  23.64600 ,    -0.117935802312506E+01 ,     0.163818285034158E+01 ,     0.740603850116989E+00 ,    -0.117935802312506E+01 ,     0.870258894577431E+00 ,     0.100616559036305E+00 , 
  23.66600 ,    -0.736498091540930E+00 ,     0.104348522019501E+01 ,     0.948682944305327E+00 ,    -0.736498091540930E+00 ,     0.463393153811076E+00 ,     0.386955932356575E+00 , 
  23.68600 ,    -0.295651783368450E+00 ,     0.396053870292222E+00 ,     0.113426202977504E+01 ,    -0.295651783368450E+00 ,     0.451058396976007E-01 ,     0.657624092060540E+00 , 
  23.70600 ,     0.112572386457096E+00 ,    -0.255366816667581E+00 ,     0.127186238728187E+01 ,     0.112572386457096E+00 ,    -0.355625027253277E+00 ,     0.885432387006949E+00 , 
  23.72600 ,     0.460980538552058E+00 ,    -0.863567298976516E+00 ,     0.133934652188509E+01 ,     0.460980538552058E+00 ,    -0.711216405065979E+00 ,     0.104655786077408E+01 , 
  23.74600 ,     0.727792824914924E+00 ,    -0.138658678669386E+01 ,     0.132017410474460E+01 ,     0.727792824914924E+00 ,    -0.997673441492985E+00 ,     0.112271367813471E+01 , 
  23.76600 ,     0.898183212108480E+00 ,    -0.179092385221453E+01 ,     0.120518303051076E+01 ,     0.898183212108480E+00 ,    -0.119647883224414E+01 ,     0.110284975771000E+01 , 
  23.78600 ,     0.965242573756974E+00 ,    -0.205398755515835E+01 ,     0.993728361780927E+00 ,     0.965242573756974E+00 ,    -0.129602322065279E+01 ,     0.984233099106276E+00 , 
  23.80600 ,     0.930296304838305E+00 ,    -0.216559902334166E+01 ,     0.694067773567013E+00 ,     0.930296304838305E+00 ,    -0.129246127522998E+01 ,     0.772810617324111E+00 , 
  23.82600 ,     0.802561138819760E+00 ,    -0.212843478554305E+01 ,     0.322948183129674E+00 ,     0.802561138819760E+00 ,    -0.118992731805171E+01 ,     0.482819168359703E+00 , 
  23.84600 ,     0.598180020880261E+00 ,    -0.195739276562141E+01 ,    -0.955812261340949E-01 ,     0.598180020880261E+00 ,    -0.100009883343934E+01 ,     0.135672522870690E+00 , 
  23.86600 ,     0.338724267150352E+00 ,    -0.167795210585384E+01 ,    -0.532035600358954E+00 ,     0.338724267150352E+00 ,    -0.741151168181707E+00 ,    -0.241782311189186E+00 , 
  23.88600 ,     0.492946736510775E-01 ,    -0.132368127716959E+01 ,    -0.953885680040615E+00 ,     0.492946736510775E-01 ,    -0.436197533849609E+00 ,    -0.619492228810052E+00 , 
  23.90600 ,    -0.243615721651877E+00 ,    -0.933118292076883E+00 ,    -0.132827103761197E+01 ,    -0.243615721651877E+00 ,    -0.111350724232034E+00 ,    -0.966719265625270E+00 , 
  23.92600 ,    -0.514317345209275E+00 ,    -0.546296537167306E+00 ,    -0.162480232543143E+01 ,    -0.514317345209275E+00 ,     0.206426784120907E+00 ,    -0.125464066535738E+01 , 
  23.94600 ,    -0.739996364187346E+00 ,    -0.201215777345214E+00 ,    -0.181820952713587E+01 ,    -0.739996364187346E+00 ,     0.491501957865082E+00 ,    -0.145880513948636E+01 , 
  23.96600 ,    -0.902494779929085E+00 ,     0.694417099077025E-01 ,    -0.189060435620367E+01 ,    -0.902494779929085E+00 ,     0.721597190588747E+00 ,    -0.156123449744548E+01 , 
  23.98600 ,    -0.989656637085573E+00 ,     0.241074900918458E+00 ,    -0.183315640933557E+01 ,    -0.989656637085573E+00 ,     0.879496383003068E+00 ,    -0.155198981858557E+01 , 
  24.00600 ,    -0.996137188656586E+00 ,     0.299180713931453E+00 ,    -0.164703179205769E+01 ,    -0.996137188656586E+00 ,     0.954294047173053E+00 ,    -0.143006692425732E+01 , 
  24.02600 ,    -0.923618531504511E+00 ,     0.240463300465956E+00 ,    -0.134350546928481E+01 ,    -0.923618531504511E+00 ,     0.942091422486379E+00 ,    -0.120354315669138E+01 , 
  24.04600 ,    -0.780426023459118E+00 ,     0.729550698702551E-01 ,    -0.943229147898338E+00 ,    -0.780426023459118E+00 ,     0.846092351029671E+00 ,    -0.888961439751932E+00 , 
  24.06600 ,    -0.580590392231344E+00 ,    -0.184846102490588E+00 ,    -0.474708951659205E+00 ,    -0.580590392231344E+00 ,     0.676103814018402E+00 ,    -0.510002765183251E+00 , 
  24.08600 ,    -0.342446585813902E+00 ,    -0.505735188307507E+00 ,     0.278847966385523E-01 ,    -0.342446585813902E+00 ,     0.447497018592685E+00 ,    -0.955589975122659E-01 , 
  24.10600 ,    -0.868982484143902E-01 ,    -0.856290322405267E+00 ,     0.527395638268544E+00 ,    -0.868982484143902E-01 ,     0.179730330616883E+00 ,     0.322631009374233E+00 , 
  24.12600 ,     0.164496872083671E+00 ,    -0.119987133377627E+01 ,     0.986624458450855E+00 ,     0.164496872083671E+00 ,    -0.105428711281459E+00 ,     0.712581929661793E+00 , 
  24.14600 ,     0.391452382269926E+00 ,    -0.149986236855780E+01 ,     0.137129262031947E+01 ,     0.391452382269926E+00 ,    -0.385821612610441E+00 ,     0.104467920763629E+01 , 
  24.16600 ,     0.576722939901483E+00 ,    -0.172287729727891E+01 ,     0.165277673989165E+01 ,     0.576722939901483E+00 ,    -0.640787615229306E+00 ,     0.129409213989493E+01 , 
  24.18600 ,     0.707567322577131E+00 ,    -0.184165375418905E+01 ,     0.181038612361120E+01 ,     0.707567322577131E+00 ,    -0.852859044328568E+00 ,     0.144277985659984E+01 , 
  24.20600 ,     0.776782458317620E+00 ,    -0.183739223380131E+01 ,     0.183299255877462E+01 ,     0.776782458317620E+00 ,    -0.100911972211949E+01 ,     0.148092252528895E+01 , 
  24.22600 ,     0.783224607355086E+00 ,    -0.170134774297391E+01 ,     0.171987709305394E+01 ,     0.783224607355086E+00 ,    -0.110211543397611E+01 ,     0.140765959782099E+01 , 
  24.24600 ,     0.731779234837883E+00 ,    -0.143554841555077E+01 ,     0.148072489536412E+01 ,     0.731779234837883E+00 ,    -0.113024732340392E+01 ,     0.123107634185537E+01 , 
  24.26600 ,     0.632789280070993E+00 ,    -0.105259226700873E+01 ,     0.113477149839078E+01 ,     0.632789280070993E+00 ,    -0.109762648206640E+01 ,     0.967444092284188E+00 , 
  24.28600 ,     0.500998369222138E+00 ,    -0.574553142476841E+00 ,     0.709175439214682E+00 ,     0.500998369222138E+00 ,    -0.101341662272690E+01 ,     0.639783082550500E+00 , 
  24.30600 ,     0.354107044204962E+00 ,    -0.311029481131070E-01 ,     0.236757355350698E+00 ,     0.354107044204962E+00 ,    -0.890737239757312E+00 ,     0.275873918302120E+00 , 
  24.32600 ,     0.211072787406849E+00 ,     0.542977075540597E+00 ,    -0.246701623723925E+00 ,     0.211072787406849E+00 ,    -0.745238052418842E+00 ,    -0.941101533469999E-01 , 
  24.34600 ,     0.903057886855828E-01 ,     0.111067352873657E+01 ,    -0.705373321908899E+00 ,     0.903057886855828E-01 ,    -0.593483438202016E+00 ,    -0.440146951710739E+00 , 
  24.36600 ,     0.792031368289454E-02 ,     0.163575423243075E+01 ,    -0.110626268152976E+01 ,     0.792031368289454E-02 ,    -0.451300606625574E+00 ,    -0.734868349792211E+00 , 
  24.38600 ,    -0.238043775109646E-01 ,     0.208565815792725E+01 ,    -0.142181435045751E+01 ,    -0.238043775109646E-01 ,    -0.332246214820560E+00 ,    -0.955811026141995E+00 , 
  24.40600 ,     0.238127130476498E-02 ,     0.243401749603327E+01 ,    -0.163203073674939E+01 ,     0.238127130476498E-02 ,    -0.246333029883971E+00 ,    -0.108722673406467E+01 , 
  24.42600 ,     0.879510461384839E-01 ,     0.266260370796397E+01 ,    -0.172593011798409E+01 ,     0.879510461384839E-01 ,    -0.199132400179719E+00 ,    -0.112130306327656E+01 , 
  24.44600 ,     0.228370431616197E+00 ,     0.276254319685218E+01 ,    -0.170223124126922E+01 ,     0.228370431616197E+00 ,    -0.191332141505559E+00 ,    -0.105869735030741E+01 , 
  24.46600 ,     0.413397841991648E+00 ,     0.273471462382476E+01 ,    -0.156921789688090E+01 ,     0.413397841991648E+00 ,    -0.218786315965274E+00 ,    -0.908345983923385E+00 , 
  24.48600 ,     0.627893696671880E+00 ,     0.258931286914977E+01 ,    -0.134380732153543E+01 ,     0.627893696671880E+00 ,    -0.273047228548631E+00 ,    -0.686573648799662E+00 , 
  24.50600 ,     0.853067766392846E+00 ,     0.234463770618610E+01 ,    -0.104991386957226E+01 ,     0.853067766392846E+00 ,    -0.342324985793600E+00 ,    -0.415586657583893E+00 , 
  24.52600 ,     0.106805776360688E+01 ,     0.202523198610155E+01 ,    -0.716258357062957E+00 ,     0.106805776360688E+01 ,    -0.412780223299178E+00 ,    -0.121486316839677E+00 , 
  24.54600 ,     0.125170405914469E+01 ,     0.165954873471166E+01 ,    -0.373818809878330E+00 ,     0.125170405914469E+01 ,    -0.470024695784016E+00 ,     0.168022146462678E+00 , 
  24.56600 ,     0.138436901151296E+01 ,     0.127736439060547E+01 ,    -0.531462402789729E-01 ,     0.138436901151296E+01 ,    -0.500685109033314E+00 ,     0.426025510318340E+00 , 
  24.58600 ,     0.144964601434227E+01 ,     0.907173356279888E+00 ,     0.218222698514042E+00 ,     0.144964601434227E+01 ,    -0.493879579430831E+00 ,     0.628697137123451E+00 , 
  24.60600 ,     0.143581320018374E+01 ,     0.573795779206476E+00 ,     0.418036271634744E+00 ,     0.143581320018374E+01 ,    -0.442463953348792E+00 ,     0.757295247817742E+00 , 
  24.62600 ,     0.133690885511367E+01 ,     0.296406610418442E+00 ,     0.531092365682008E+00 ,     0.133690885511367E+01 ,    -0.343926179828618E+00 ,     0.799697862159229E+00 , 
  24.64600 ,     0.115333802806007E+01 ,     0.871519110779698E-01 ,     0.550355091029679E+00 ,     0.115333802806007E+01 ,    -0.200839103195121E+00 ,     0.751349403373142E+00 , 
  24.66600 ,     0.891959726963645E+00 ,    -0.495379085193965E-01 ,     0.477339573431886E+00 ,     0.891959726963645E+00 ,    -0.208225208570654E-01 ,     0.615546291275805E+00 , 
  24.68600 ,     0.565648031096006E+00 ,    -0.116893507637788E+00 ,     0.321746210724846E+00 ,     0.565648031096006E+00 ,     0.183989513667963E+00 ,     0.403046817515233E+00 , 
  24.70600 ,     0.192364649428349E+00 ,    -0.125034578959723E+00 ,     0.100391341180471E+00 ,     0.192364649428349E+00 ,     0.397934436463674E+00 ,     0.131049110596431E+00 , 
  24.72600 ,    -0.206178838722763E+00 ,    -0.895693918070276E-01 ,    -0.164458135233549E+00 ,    -0.206178838722763E+00 ,     0.603176062205092E+00 ,    -0.178365036396621E+00 , 
  24.74600 ,    -0.606157041309935E+00 ,    -0.297111162360974E-01 ,    -0.447188371560513E+00 ,    -0.606157041309935E+00 ,     0.781309842135460E+00 ,    -0.500177928143654E+00 , 
  24.76600 ,    -0.983429039968593E+00 ,     0.339016498555337E-01 ,    -0.721186947400682E+00 ,    -0.983429039968593E+00 ,     0.915075330707183E+00 ,    -0.808600978256652E+00 , 
  24.78600 ,    -0.131535047567226E+01 ,     0.814681238896996E-01 ,    -0.961224404120290E+00 ,    -0.131535047567226E+01 ,     0.990021018484569E+00 ,    -0.107926642797094E+01 , 
  24.80600 ,    -0.158245127723079E+01 ,     0.961553907198661E-01 ,    -0.114565813028006E+01 ,    -0.158245127723079E+01 ,     0.995968804580312E+00 ,    -0.129125584593030E+01 , 
  24.82600 ,    -0.176984364078785E+01 ,     0.658933049985850E-01 ,    -0.125826715210092E+01 ,    -0.176984364078785E+01 ,     0.928141165789761E+00 ,    -0.142879264832990E+01 , 
  24.84600 ,    -0.186824891888999E+01 ,    -0.153343053362205E-01 ,    -0.128956236781702E+01 ,    -0.186824891888999E+01 ,     0.787842191179113E+00 ,    -0.148245788484134E+01 , 
  24.86600 ,    -0.187456525711510E+01 ,    -0.146822045215208E+00 ,    -0.123746595844940E+01 ,    -0.187456525711510E+01 ,     0.582621657998295E+00 ,    -0.144983239133797E+01 , 
  24.88600 ,    -0.179193720925428E+01 ,    -0.321159542036880E+00 ,    -0.110731157573870E+01 ,    -0.179193720925428E+01 ,     0.325895918936226E+00 ,    -0.133552012024389E+01 , 
  24.90600 ,    -0.162933075081066E+01 ,    -0.524928224628349E+00 ,    -0.911178203513584E+00 ,    -0.162933075081066E+01 ,     0.360466592188268E-01 ,    -0.115056238594594E+01 , 
  24.92600 ,    -0.140065847177794E+01 ,    -0.740010407716215E+00 ,    -0.666629826099692E+00 ,    -0.140065847177794E+01 ,    -0.264935569243784E+00 ,    -0.911306041325773E+00 , 
  24.94600 ,    -0.112353674648694E+01 ,    -0.945385404168100E+00 ,    -0.394984982296512E+00 ,    -0.112353674648694E+01 ,    -0.553155732893231E+00 ,    -0.637835570359990E+00 , 
  24.96600 ,    -0.817786240684688E+00 ,    -0.111924169393568E+01 ,    -0.119280415086583E+00 ,    -0.817786240684688E+00 ,    -0.804727911754825E+00 ,    -0.352115690285951E+00 , 
  24.98600 ,    -0.503806783417654E+00 ,    -0.124120431307372E+01 ,     0.137882068592672E+00 ,    -0.503806783417654E+00 ,    -0.997739739116748E+00 ,    -0.760142154107699E-01 , 
  25.00600 ,    -0.200965835881817E+00 ,    -0.129446527218755E+01 ,     0.356408753981765E+00 ,    -0.200965835881817E+00 ,    -0.111410314726166E+01 ,     0.170617224027237E+00 , 
  25.02600 ,     0.738640374052633E-01 ,    -0.126761297612551E+01 ,     0.520520458267782E+00 ,     0.738640374052633E-01 ,    -0.114113475738613E+01 ,     0.371634984646943E+00 , 
  25.04600 ,     0.307498677539432E+00 ,    -0.115598353737592E+01 ,     0.620132139903519E+00 ,     0.307498677539432E+00 ,    -0.107273052570559E+01 ,     0.515920985782157E+00 , 
  25.06600 ,     0.491272291804665E+00 ,    -0.962400106292796E+00 ,     0.651686170111734E+00 ,     0.491272291804665E+00 ,    -0.910032120400304E+00 ,     0.598214877342710E+00 , 
  25.08600 ,     0.621442613252063E+00 ,    -0.697221967949905E+00 ,     0.618370551894182E+00 ,     0.621442613252063E+00 ,    -0.661524151029954E+00 ,     0.619394572346809E+00 , 
  25.10600 ,     0.699148106307559E+00 ,    -0.377688152341949E+00 ,     0.529709686840946E+00 ,     0.699148106307559E+00 ,    -0.342548249700355E+00 ,     0.586189159996483E+00 , 
  25.12600 ,     0.729933638370049E+00 ,    -0.266049864545201E-01 ,     0.400572028716038E+00 ,     0.729933638370049E+00 ,     0.257318804943470E-01 ,     0.510359231934041E+00 , 
  25.14600 ,     0.722898637232636E+00 ,     0.329512451936777E+00 ,     0.249691051612234E+00 ,     0.722898637232636E+00 ,     0.417835062939937E+00 ,     0.407426913485701E+00 , 
  25.16600 ,     0.689554136610817E+00 ,     0.662684101703190E+00 ,     0.978388030508144E-01 ,     0.689554136610817E+00 ,     0.805818899809491E+00 ,     0.295077247570816E+00 , 
  25.18600 ,     0.642499512824654E+00 ,     0.945896331954993E+00 ,    -0.341788062973355E-01 ,     0.642499512824654E+00 ,     0.116134098374623E+01 ,     0.191380633409994E+00 , 
  25.20600 ,     0.594044085202804E+00 ,     0.115550428442538E+01 ,    -0.127521417796964E+00 ,     0.594044085202804E+00 ,     0.145776193808982E+01 ,     0.113000416536291E+00 , 
  25.22600 ,     0.554901927659081E+00 ,     0.127338861325584E+01 ,    -0.167126956298921E+00 ,     0.554901927659081E+00 ,     0.167212429653313E+01 ,     0.735493383537460E-01 , 
  25.24600 ,     0.533080035737276E+00 ,     0.128866965710588E+01 ,    -0.143174646074654E+00 ,     0.533080035737276E+00 ,     0.178685209496643E+01 ,     0.822435811959894E-01 , 
  25.26600 ,     0.533061217787852E+00 ,     0.119881935356848E+01 ,    -0.520679955893706E-01 ,     0.533061217787852E+00 ,     0.179103960619933E+01 ,     0.142975075536370E+00 , 
  25.28600 ,     0.555355449004274E+00 ,     0.101006294392134E+01 ,     0.103148573622166E+00 ,     0.555355449004274E+00 ,     0.168123180992381E+01 ,     0.253884198749535E+00 , 
  25.30600 ,     0.596459419373041E+00 ,     0.737024185970354E+00 ,     0.312974563014874E+00 ,     0.596459419373041E+00 ,     0.146164098546627E+01 ,     0.407469515134262E+00 , 
  25.32600 ,     0.649226637542932E+00 ,     0.401633978946398E+00 ,     0.562221008243963E+00 ,     0.649226637542932E+00 ,     0.114378965972185E+01 ,     0.591222884676953E+00 , 
  25.34600 ,     0.703613014813228E+00 ,     0.313871869171174E-01 ,     0.831290605483951E+00 ,     0.703613014813228E+00 ,     0.745616154147776E+00 ,     0.788731408593709E+00 , 
  25.36600 ,     0.747728629953093E+00 ,    -0.342909685641771E+00 ,     0.109785530153202E+01 ,     0.747728629953093E+00 ,     0.290121307229213E+00 ,     0.981146411005712E+00 , 
  25.38600 ,     0.769098356692152E+00 ,    -0.689711560872385E+00 ,     0.133878217118008E+01 ,     0.769098356692152E+00 ,    -0.196329876448600E+00 ,     0.114888756635077E+01 , 
  25.40600 ,     0.756014662446271E+00 ,    -0.979410597126138E+00 ,     0.153213783275619E+01 ,     0.756014662446271E+00 ,    -0.685912701386244E+00 ,     0.127343010931955E+01 , 
  25.42600 ,     0.698856842851231E+00 ,    -0.118688593194553E+01 ,     0.165909627556858E+01 ,     0.698856842851231E+00 ,    -0.115130113695990E+01 ,     0.133901646466280E+01 , 
  25.44600 ,     0.591253026456961E+00 ,    -0.129370751389273E+01 ,     0.170558506177342E+01 ,     0.591253026456961E+00 ,    -0.156752730212547E+01 ,     0.133414105000127E+01 , 
